Examinee ID,Group,Inclusion Code,Item.001,Item.002,Item.003,Item.004,Item.005,Item.006,Item.007,Item.008,Item.009,Item.010,Item.011,Item.012,Item.013,Item.014,Item.015,Item.016,Item.017,Item.018,Item.019,Item.020,Item.021,Item.022,Item.023,Item.024,Item.025,Item.026,Item.027,Item.028,Item.029,Item.030,Item.031,Item.032,Item.033,Item.034,Item.035,Item.036,Item.037,Item.038,Item.039,Item.040,Item.041,Item.042,Item.043,Item.044,Item.045,Item.046,Item.047,Item.048,Item.049,Item.050
Examinee.14556,P,Y,A,A,A,B,C,C,B,D,C,B,B,B,A,C,B,D,D,B,A,D,A,D,A,A,A,B,C,C,B,A,A,A,C,B,D,B,D,D,A,B,B,C,D,D,D,D,A,B,D,B
Examinee.14557,P,Y,A,A,B,B,C,B,A,D,C,D,D,B,B,C,C,D,D,A,B,C,A,B,A,D,A,B,C,C,B,A,C,A,A,B,B,D,C,A,C,D,C,C,A,D,A,D,B,B,A,C
Examinee.14558,P,Y,A,B,B,B,C,A,C,D,C,D,D,B,A,B,C,D,D,B,A,C,C,B,B,C,D,A,D,C,B,A,A,A,A,B,C,A,D,A,B,C,C,C,A,A,C,A,B,B,A,A
Examinee.14559,P,Y,A,A,A,A,A,B,C,D,C,D,A,B,A,B,A,D,D,A,D,B,A,D,A,D,A,D,C,A,B,C,D,B,C,D,D,D,C,D,B,D,D,C,D,D,C,D,A,B,D,B
Examinee.14560,P,Y,A,A,C,B,A,A,C,D,A,D,D,B,C,B,D,D,D,A,B,D,A,D,A,A,A,A,C,C,B,B,B,B,C,S,D,D,D,D,B,D,C,C,B,A,A,D,A,B,B,A
Examinee.14561,P,Y,A,A,A,B,C,C,B,D,C,B,A,B,A,C,A,C,D,A,A,B,C,C,A,D,D,B,D,C,B,B,C,B,C,B,D,D,C,B,B,C,D,C,A,D,C,B,A,B,D,D
Examinee.14562,P,Y,A,A,B,B,B,B,C,D,C,B,B,B,C,B,A,D,D,A,B,C,C,C,A,D,A,D,C,D,B,A,A,C,A,A,D,D,D,C,B,A,C,C,B,C,A,D,C,B,B,A
Examinee.14563,P,Y,A,A,C,A,C,A,A,D,C,B,B,B,A,C,B,D,D,B,B,D,C,C,B,D,B,D,C,C,B,B,C,B,D,B,C,D,C,A,B,D,A,C,C,B,D,D,C,A,D,B
Examinee.14564,P,Y,A,A,B,B,A,B,C,D,C,D,D,B,A,B,A,C,D,A,B,C,A,B,A,D,A,D,C,C,B,A,A,A,A,B,D,D,C,A,B,D,C,C,A,A,A,D,C,B,A,A
Examinee.14565,P,Y,A,A,B,B,C,C,A,D,C,D,B,B,C,B,D,D,D,A,A,C,A,D,A,D,A,D,C,C,B,B,D,A,A,B,C,D,D,D,B,D,C,C,A,A,A,D,A,B,B,A
Examinee.14566,P,Y,A,C,A,C,B,A,C,D,C,D,D,B,B,C,A,D,D,A,B,C,D,A,B,D,B,A,D,C,B,C,C,B,D,B,A,C,C,C,B,A,C,C,D,A,A,D,B,B,A,C
Examinee.14567,P,Y,A,B,D,B,A,A,A,D,C,B,A,B,C,D,A,D,D,A,B,C,A,B,A,D,A,D,C,B,B,C,D,D,A,B,D,D,D,A,C,A,C,C,B,B,A,D,A,B,B,A
Examinee.14568,P,Y,A,D,A,A,C,B,C,D,C,D,B,B,C,B,D,D,D,A,A,A,A,C,B,B,A,A,C,C,B,A,D,C,A,B,C,D,D,A,B,D,D,C,D,C,C,C,A,B,B,C
Examinee.14569,P,Y,A,A,A,A,B,C,A,D,C,D,A,B,C,B,D,D,D,A,A,C,A,C,D,D,A,B,D,D,B,B,D,A,A,B,B,D,C,B,B,D,B,C,B,A,C,D,C,B,B,A
Examinee.14570,P,Y,A,A,B,B,A,C,C,D,C,C,D,D,C,B,A,D,D,A,A,C,A,A,D,A,A,D,C,C,B,D,B,A,A,B,D,D,D,C,B,A,D,C,D,D,D,B,A,B,A,A
Examinee.14571,P,Y,A,A,C,C,C,A,A,D,C,B,B,B,A,D,D,D,D,A,D,C,C,C,B,D,C,A,D,C,C,A,D,A,A,D,B,D,C,C,A,D,D,C,A,D,A,B,B,B,D,C
Examinee.14572,P,Y,A,A,D,C,B,B,A,D,C,D,D,B,A,B,D,D,D,A,A,C,A,C,A,D,A,B,D,B,B,B,A,A,A,C,D,C,B,C,B,D,B,C,B,D,A,A,A,B,A,A
Examinee.14573,P,Y,A,A,C,C,C,B,C,D,C,D,A,B,B,B,D,A,D,A,B,D,C,C,A,A,B,D,D,C,B,B,B,B,C,B,C,D,D,A,B,A,C,C,B,A,A,D,B,C,D,C
Examinee.14574,P,Y,A,A,C,B,C,C,C,D,C,D,B,B,A,B,A,D,D,B,A,C,C,A,B,D,A,D,D,C,B,B,D,C,A,C,D,D,C,B,B,A,D,C,B,D,A,D,A,B,A,A
Examinee.14575,P,Y,A,A,B,C,A,B,C,D,C,D,A,B,B,B,A,D,D,B,D,D,A,C,B,A,A,D,D,A,C,A,C,A,A,B,D,A,D,A,B,C,C,C,D,A,A,A,A,B,A,B
Examinee.14576,P,Y,A,A,A,B,A,C,A,D,C,D,A,B,B,D,B,D,D,B,B,C,C,C,A,D,A,A,C,A,B,B,D,A,A,B,D,D,C,D,A,D,B,C,A,A,C,D,A,B,C,B
Examinee.14577,P,Y,A,C,C,A,B,A,A,D,C,B,A,B,C,B,A,D,D,A,D,D,A,C,C,D,A,C,C,B,B,A,D,A,A,B,D,D,B,C,B,D,C,C,A,A,C,D,A,B,B,D
Examinee.14578,P,Y,A,A,A,B,B,B,A,D,C,D,C,B,C,B,A,D,D,A,B,C,A,D,A,D,D,D,C,C,B,A,A,C,C,B,C,D,D,C,B,D,C,C,B,A,A,D,A,B,D,C
Examinee.14579,P,Y,A,A,A,B,A,A,C,D,C,C,B,B,A,B,A,D,D,A,B,C,A,C,B,D,B,D,D,A,B,A,D,A,A,B,D,D,C,D,B,A,C,C,A,D,C,B,A,B,B,C
Examinee.14580,P,Y,A,D,A,C,A,C,C,A,C,D,C,B,D,B,C,D,D,A,B,D,A,D,C,C,A,D,D,D,B,B,C,A,D,B,B,D,D,B,A,C,A,C,A,C,A,A,A,A,C,D
Examinee.14581,P,Y,A,A,A,B,A,C,B,D,C,D,A,B,A,B,D,D,D,A,B,D,A,C,B,D,A,D,C,A,B,A,C,A,A,B,D,A,C,D,B,A,D,C,A,D,C,B,B,B,B,C
Examinee.14582,P,Y,A,A,C,C,C,B,A,D,C,B,D,B,C,D,S,D,D,A,B,D,B,A,C,A,D,D,D,C,D,D,B,B,D,B,A,D,C,A,B,D,D,C,B,C,C,D,D,B,A,A
Examinee.14583,P,Y,A,B,B,B,C,B,A,D,C,B,C,B,C,A,A,D,D,A,D,D,A,C,A,D,C,D,D,C,B,A,D,B,A,C,C,D,C,D,B,C,D,C,C,A,A,D,B,B,C,D
Examinee.14584,P,Y,A,A,B,B,A,B,C,D,C,D,B,B,A,B,A,A,D,A,B,D,C,D,C,C,A,A,D,C,B,D,C,B,C,B,D,D,C,C,B,A,D,C,C,C,A,A,B,A,B,D
Examinee.14585,P,Y,A,D,A,B,A,B,B,D,C,D,C,B,B,C,B,D,D,A,B,D,A,C,A,B,B,C,D,D,B,B,C,C,A,B,A,D,A,C,B,D,C,C,D,A,A,B,B,B,C,A
Examinee.14586,P,Y,A,A,A,B,B,B,A,D,C,B,B,B,A,B,A,D,D,A,A,C,A,C,B,D,A,B,D,B,B,B,C,A,B,B,D,D,D,C,B,D,A,C,B,A,A,D,B,B,D,A
Examinee.14587,P,Y,A,A,A,B,A,C,C,D,C,B,A,B,A,B,D,A,D,B,D,D,B,C,B,D,B,A,D,C,B,A,D,B,B,B,C,D,C,A,B,A,D,C,D,D,A,B,B,B,B,D
Examinee.14588,P,Y,A,A,C,B,C,B,A,D,C,D,B,B,A,B,D,D,D,A,B,C,A,D,B,D,A,A,C,C,B,C,B,C,A,B,D,D,D,A,B,D,C,C,B,D,C,A,C,A,B,A
Examinee.14589,P,Y,A,A,B,C,B,A,A,A,C,D,A,B,A,C,D,A,D,A,B,C,C,D,B,A,D,D,B,D,C,A,B,A,C,B,A,B,D,B,A,C,A,C,B,C,D,D,C,B,B,C
Examinee.14590,P,Y,A,B,B,A,B,A,A,D,C,D,B,B,A,B,D,D,D,A,A,D,C,C,A,C,B,B,C,C,B,C,C,C,D,B,C,D,B,B,B,D,D,C,A,D,A,D,A,B,D,C
Examinee.14591,P,Y,A,D,A,A,C,C,B,D,C,D,A,B,B,B,C,D,D,A,B,C,A,A,A,D,A,D,C,D,B,A,A,A,A,B,D,D,D,D,C,D,C,C,A,D,C,D,B,B,B,D
Examinee.14592,P,Y,A,B,B,B,A,B,C,D,C,B,D,D,C,C,A,D,D,C,D,C,A,D,C,D,C,A,C,A,B,D,A,C,A,A,C,C,D,A,B,D,D,C,B,D,A,A,C,C,B,A
Examinee.14593,P,Y,A,A,D,C,A,B,A,D,C,D,A,B,B,B,A,D,D,A,B,C,A,A,A,A,A,D,C,C,B,B,C,B,A,B,D,D,D,B,B,D,C,C,B,D,A,D,D,B,D,A
Examinee.14594,P,Y,A,A,B,C,A,A,C,D,C,B,A,B,C,C,D,D,D,A,B,C,A,D,B,A,A,A,D,C,B,A,A,A,B,B,B,D,D,B,B,D,A,C,B,D,A,A,C,B,B,C
Examinee.14595,P,Y,A,A,A,C,B,A,A,D,C,B,C,B,A,B,D,D,C,A,B,C,C,C,A,C,C,B,D,C,B,C,C,A,B,B,C,D,C,A,C,A,D,C,B,D,A,A,D,B,B,D
Examinee.14596,P,Y,A,A,D,C,B,C,C,D,C,B,B,B,A,A,A,D,D,A,B,C,A,D,B,D,A,B,C,C,B,B,D,C,A,B,B,A,C,B,B,D,C,C,B,D,D,D,A,B,A,C
Examinee.14597,P,Y,A,A,D,B,A,B,A,D,C,D,C,B,C,B,A,D,D,A,A,C,D,C,A,D,A,D,D,C,B,C,D,C,A,B,A,A,C,B,B,A,D,C,A,C,C,D,C,B,D,C
Examinee.14598,P,Y,A,A,B,C,B,A,C,D,C,D,C,B,B,D,A,D,D,B,A,C,A,D,A,B,B,B,A,C,B,A,C,C,A,C,C,C,D,B,B,D,C,D,A,C,A,B,A,A,A,C
Examinee.14599,P,Y,A,A,A,B,C,A,C,D,C,D,A,B,B,B,D,D,D,A,A,C,A,C,A,A,A,D,D,A,A,C,A,A,A,B,C,D,D,B,B,D,A,C,B,A,A,D,B,A,B,B
Examinee.14600,P,Y,A,A,B,C,B,A,C,D,C,D,A,B,A,A,A,D,D,A,C,C,B,C,B,D,A,D,D,C,B,A,A,B,A,A,C,A,C,B,B,D,D,C,D,A,A,D,A,B,B,A
Examinee.14601,P,Y,A,A,A,B,C,B,C,D,C,D,A,B,A,B,B,D,D,A,A,C,A,D,B,D,A,D,D,B,B,A,A,A,A,B,D,D,B,C,B,A,D,C,A,A,A,A,A,A,D,D
Examinee.14602,L,Y,A,B,D,A,C,B,A,D,C,D,B,A,A,D,D,D,D,B,B,D,C,B,B,B,D,A,D,C,B,D,B,C,D,B,A,D,C,B,D,D,A,C,C,D,A,A,A,B,D,D
Examinee.14603,L,Y,A,D,A,A,C,B,A,D,C,D,A,B,C,D,D,D,D,A,B,D,C,B,A,B,D,A,D,C,B,D,B,C,D,B,B,D,C,B,D,A,A,C,B,D,A,A,A,B,D,D
Examinee.14604,L,Y,A,C,B,A,A,B,A,D,C,C,B,C,B,B,D,A,A,B,B,B,C,B,B,B,D,A,B,D,A,D,B,D,A,A,B,B,D,B,D,B,A,C,C,D,D,C,C,B,A,C
Examinee.14605,P,Y,A,D,B,A,C,C,B,D,C,B,B,B,C,C,B,C,D,D,C,B,A,B,B,D,B,A,D,C,B,D,D,C,D,C,A,D,D,C,B,C,B,C,C,C,A,A,A,B,B,D
Examinee.14606,P,Y,A,A,B,C,C,B,A,A,C,B,D,B,B,D,D,D,D,B,C,D,C,B,B,B,D,A,D,C,B,D,B,C,D,B,A,D,C,B,D,D,A,C,C,D,A,A,A,B,D,D
Examinee.14607,L,Y,A,B,A,C,A,A,C,D,C,D,A,A,C,A,B,A,D,B,B,B,B,A,B,D,C,D,D,C,C,C,C,C,B,D,A,D,C,B,A,D,C,C,C,C,A,D,B,B,D,D
Examinee.14608,L,Y,A,D,A,B,A,C,A,D,C,D,A,B,B,C,B,D,D,B,B,D,B,A,B,D,C,D,D,C,A,C,C,C,B,D,A,C,C,A,A,B,D,C,B,A,A,D,C,B,B,D
Examinee.14609,L,Y,A,D,A,B,A,C,A,D,C,B,B,B,B,B,B,D,D,B,D,D,B,A,B,D,A,D,D,C,A,C,C,C,B,D,C,C,C,A,A,B,D,C,B,A,A,D,C,B,B,C
Examinee.14610,L,Y,A,C,A,A,B,C,C,D,C,D,D,B,B,B,A,B,C,D,D,C,A,C,C,D,C,B,C,C,B,D,B,C,A,B,D,D,C,B,C,A,A,C,B,B,A,D,A,B,D,A
Examinee.14611,L,Y,A,A,C,B,C,C,C,D,C,B,D,B,A,A,A,B,D,A,B,A,A,A,B,D,A,B,C,C,B,D,A,C,A,B,C,B,D,D,B,D,D,D,B,B,A,C,A,A,B,C
Examinee.14612,L,Y,A,D,B,A,B,A,A,D,C,D,B,B,A,B,A,C,D,D,C,B,B,C,A,C,A,B,B,C,D,C,A,B,A,B,A,A,B,B,C,B,D,C,B,C,C,D,A,A,B,C
Examinee.14613,L,Y,A,D,A,B,C,C,C,D,C,B,A,B,B,A,A,D,D,A,B,C,A,C,C,D,C,B,C,C,B,D,B,C,A,B,D,D,C,B,C,D,A,C,B,B,A,D,A,A,D,A
Examinee.14614,L,Y,A,D,C,A,C,C,C,A,C,B,A,B,B,A,A,B,C,D,D,B,A,A,D,A,C,D,D,A,D,D,B,C,A,B,D,A,C,B,B,B,B,C,C,C,A,D,A,B,D,B
Examinee.14615,L,Y,A,D,A,B,C,C,C,D,C,B,A,B,B,A,A,D,D,A,B,C,A,D,D,E,D,B,C,C,B,D,B,C,A,B,D,D,C,B,C,A,B,C,B,B,A,D,A,A,D,A
Examinee.14616,L,Y,A,C,C,B,A,B,B,A,B,B,D,B,C,C,A,B,C,D,D,A,A,A,B,B,B,B,B,C,D,C,B,C,C,A,B,D,D,B,B,C,B,C,A,C,C,D,A,A,B,C
Examinee.14617,L,Y,A,A,A,B,A,B,B,D,C,B,B,B,B,B,B,D,D,A,B,D,A,A,B,A,C,D,C,A,B,C,B,C,D,B,B,D,D,C,B,D,D,C,B,D,A,D,A,B,B,D
Examinee.14618,L,Y,A,A,A,B,C,B,B,D,C,D,B,B,C,B,B,D,D,A,B,D,A,B,D,D,A,B,D,D,B,C,B,C,D,B,D,D,D,D,B,D,C,C,B,D,A,D,A,B,C,C
Examinee.14619,L,Y,A,D,A,B,A,B,B,D,C,D,B,B,C,B,B,B,C,D,D,A,A,A,B,B,A,B,B,C,D,C,A,C,C,A,C,D,D,B,B,C,B,C,A,C,C,D,A,A,B,C
Examinee.14620,L,Y,A,D,A,A,A,A,B,D,D,B,B,B,D,A,A,B,C,B,B,D,A,C,B,D,B,C,D,C,A,C,C,C,B,D,A,D,C,B,B,C,D,C,B,C,D,A,D,A,B,A
Examinee.14621,L,Y,A,A,A,B,C,B,B,D,C,D,B,B,C,B,B,D,D,A,D,A,A,A,A,A,B,B,C,A,B,C,B,C,D,B,D,A,B,C,C,C,D,C,B,D,C,B,A,B,D,A
Examinee.14622,L,Y,A,A,A,B,C,B,B,D,C,D,B,B,C,B,B,D,D,A,D,A,A,A,A,A,B,B,C,A,B,C,B,C,D,B,D,A,B,C,C,C,D,C,B,D,A,B,A,B,D,A
Examinee.14623,L,Y,A,D,A,B,A,B,B,D,C,D,B,B,C,D,D,D,D,A,D,A,A,B,A,A,D,B,C,A,B,C,C,C,D,D,B,A,D,C,B,D,A,C,B,D,C,D,C,A,D,A
Examinee.14624,L,Y,A,D,A,D,A,A,A,D,D,B,B,B,D,C,B,B,C,D,D,A,A,A,B,B,B,B,B,C,A,C,D,C,B,D,A,C,C,B,B,B,C,C,C,C,D,A,C,A,B,B
Examinee.14625,L,Y,A,D,A,C,C,A,C,D,C,D,D,B,B,C,D,D,D,A,A,A,B,C,B,D,A,B,D,A,B,C,C,C,D,B,D,A,D,C,B,D,A,C,C,C,C,D,A,B,D,A
Examinee.14626,L,Y,A,A,A,B,C,A,D,D,C,D,C,B,A,B,A,B,C,D,D,A,A,A,B,B,B,B,B,C,A,C,C,A,A,B,D,B,C,B,B,B,C,C,A,C,C,D,A,B,C,D
Examinee.14627,L,Y,A,A,A,A,C,A,D,B,C,D,D,B,A,C,B,B,C,D,D,A,A,A,B,D,B,B,B,C,A,C,B,A,D,B,D,D,B,B,B,C,A,C,A,C,C,D,A,A,D,D
Examinee.14628,L,Y,A,A,A,A,C,A,C,B,C,D,D,B,A,B,A,B,C,D,D,B,A,A,B,D,B,B,B,C,A,C,B,A,D,C,C,D,D,A,B,C,B,C,B,C,A,A,A,B,C,D
Examinee.14629,L,Y,A,B,A,A,C,A,C,A,C,B,D,B,B,C,B,B,C,B,B,B,A,B,B,D,B,C,D,B,D,A,D,C,A,B,C,A,B,B,B,B,A,C,B,A,A,A,A,A,A,B
Examinee.14630,L,Y,A,A,A,B,C,B,C,A,C,D,A,B,A,B,A,D,D,A,A,C,C,D,B,D,A,A,C,C,B,A,B,C,A,B,D,D,D,D,B,D,A,C,A,D,A,D,B,B,C,A
Examinee.14631,P,Y,A,A,A,B,C,B,C,B,C,D,A,B,B,C,D,C,D,D,A,A,A,A,B,C,C,B,B,C,A,C,B,A,D,C,A,D,D,A,B,C,A,C,C,D,A,A,B,B,C,A
Examinee.14632,L,Y,B,B,A,D,C,A,A,D,C,B,D,B,B,A,C,B,D,B,A,D,A,A,B,C,A,D,A,D,A,A,C,C,A,C,B,D,C,B,B,B,A,C,B,D,C,D,C,B,D,C
Examinee.14633,L,Y,A,A,B,A,A,A,C,D,C,D,B,D,B,C,A,D,D,A,A,C,C,D,B,D,A,D,C,C,B,A,C,S,A,B,D,D,D,B,C,D,B,C,D,D,A,D,B,B,C,A
Examinee.14634,L,Y,A,B,A,B,B,C,D,A,C,D,D,D,B,C,B,B,C,D,A,B,B,A,D,A,D,C,B,A,C,B,D,C,B,A,C,D,B,D,B,B,D,C,A,C,A,D,B,C,C,D
Examinee.14635,L,Y,A,A,A,B,A,A,C,D,C,D,D,B,A,A,D,D,D,C,C,A,B,D,B,C,A,D,D,C,B,A,D,B,D,B,D,D,B,B,C,C,B,C,A,C,A,D,A,A,D,D
Examinee.14636,L,Y,A,D,A,A,B,A,B,D,C,D,D,C,D,C,C,B,C,D,D,A,A,A,B,B,C,B,B,C,A,C,C,A,D,B,B,D,C,C,B,C,B,C,C,C,A,D,B,B,C,D
Examinee.14637,L,Y,A,B,D,D,B,A,A,B,B,A,B,C,D,C,B,A,D,B,B,D,B,A,B,D,C,D,D,C,A,C,C,C,B,D,A,C,C,B,B,B,C,C,C,C,D,A,C,A,B,B
Examinee.14638,L,Y,A,A,D,B,A,C,A,B,C,B,C,B,A,A,C,D,C,C,D,D,A,A,A,B,C,D,B,C,A,B,D,B,A,C,A,D,C,D,C,C,A,C,B,D,D,D,D,C,B,C
Examinee.14639,L,Y,A,B,A,A,C,C,C,C,C,C,C,B,A,C,D,B,C,B,B,A,A,A,B,B,C,B,B,C,A,C,D,D,C,B,C,C,D,B,A,C,A,B,B,D,D,D,B,A,B,C
Examinee.14640,L,Y,A,D,A,B,C,A,C,D,C,B,B,B,A,C,B,B,D,D,D,C,B,B,A,D,C,D,A,A,A,B,D,C,C,B,C,D,D,B,B,D,C,B,B,C,A,D,A,B,B,A
Examinee.14641,L,Y,A,B,B,C,C,C,B,D,C,B,D,B,B,D,C,B,C,D,D,A,A,A,B,D,B,B,B,C,A,C,D,C,B,C,A,D,B,B,A,A,A,C,C,A,D,B,A,A,D,A
Examinee.14642,L,Y,A,C,B,B,A,A,B,B,A,B,D,B,D,C,B,A,A,B,B,C,E,A,B,B,C,B,B,C,E,C,C,C,B,D,A,C,C,B,B,D,E,E,E,E,D,B,A,A,C,A
Examinee.14643,L,Y,A,E,A,B,C,B,D,E,D,E,B,B,A,E,D,B,E,E,D,C,B,A,B,E,D,D,A,A,A,C,E,D,D,C,D,A,E,D,D,E,E,B,B,C,A,E,B,C,C,A
Examinee.14644,L,Y,A,B,A,B,C,C,A,A,C,B,D,B,A,A,C,B,B,C,D,A,A,A,B,B,C,B,B,C,A,C,B,C,D,B,C,A,D,D,C,C,C,C,D,B,A,D,A,B,B,D
Examinee.14645,L,Y,A,A,C,A,B,C,B,C,C,B,C,B,A,B,B,B,C,D,D,A,A,A,B,B,B,B,B,C,A,C,B,C,D,B,D,B,A,D,B,B,B,C,C,D,D,D,B,B,B,D
Examinee.14646,L,Y,A,C,A,A,A,D,D,B,C,A,B,A,A,A,B,B,C,B,D,A,A,A,B,B,B,B,B,C,A,C,C,D,D,A,D,D,C,B,A,B,D,C,B,A,A,B,C,A,D,D
Examinee.14647,L,Y,A,A,A,A,C,A,A,A,C,D,B,B,C,B,A,D,C,D,D,B,D,C,B,D,D,B,S,C,C,C,B,C,C,B,B,A,C,D,B,D,A,C,D,C,A,D,A,B,B,D
Examinee.14648,L,Y,A,D,A,B,C,A,A,A,C,B,B,B,C,B,A,D,D,A,B,D,A,B,B,C,D,D,A,C,B,C,A,D,A,B,B,D,B,B,B,D,A,C,A,C,A,D,B,B,B,A
Examinee.14649,L,Y,A,B,A,B,C,A,A,D,C,D,A,B,C,B,A,D,C,D,D,A,A,A,B,B,D,B,B,C,A,C,B,C,C,B,B,A,C,D,B,D,A,C,D,A,C,A,B,C,B,A
Examinee.14650,L,Y,A,C,A,A,C,A,A,A,C,B,C,B,C,B,D,B,C,B,D,A,A,A,B,B,B,B,B,C,A,C,B,D,D,B,A,A,B,D,B,C,B,C,A,D,C,D,A,B,D,C
Examinee.14651,L,Y,A,A,B,B,A,B,C,D,C,B,A,B,B,C,B,D,D,B,B,D,A,B,C,D,A,D,D,B,B,C,C,C,D,B,C,D,B,D,A,C,A,C,D,D,C,D,B,B,D,C
Examinee.14652,L,Y,A,A,A,B,A,B,B,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,A,A,A,D,C,C,B,C,A,C,A,B,D,D,C,D,B,A,C,C,B,A,A,D,C,B,B,A
Examinee.14653,L,Y,A,A,A,B,A,B,C,D,C,D,A,B,B,B,A,D,D,A,B,C,A,A,C,B,A,D,C,C,B,A,A,A,B,B,D,D,B,D,C,A,D,C,A,D,A,A,B,B,B,D
Examinee.14654,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,B,B,A,D,D,A,B,C,A,A,C,A,A,D,C,C,B,A,A,A,A,B,D,D,B,D,C,A,D,C,B,D,A,A,B,B,B,D
Examinee.14655,L,Y,A,A,A,B,A,B,A,D,C,D,A,B,A,B,A,D,D,A,B,C,A,A,A,A,A,D,C,C,B,A,A,A,A,B,D,D,C,D,B,D,C,C,B,A,A,A,C,B,B,A
Examinee.14656,L,Y,A,A,A,B,A,B,A,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,A,A,A,D,C,C,B,C,A,C,A,B,D,D,C,D,B,D,C,C,B,A,A,D,C,B,B,A
Examinee.14657,L,Y,A,A,A,B,C,B,A,D,C,D,A,B,C,B,A,D,D,A,B,C,A,C,A,A,A,D,C,C,B,D,A,A,B,B,D,D,D,C,A,D,D,C,A,C,A,D,C,B,B,A
Examinee.14658,L,Y,A,A,A,B,C,C,A,A,C,C,A,B,A,B,A,D,D,A,B,C,A,A,A,A,A,D,C,C,C,D,A,C,A,B,C,A,C,C,A,B,D,C,C,D,A,D,C,B,B,D
Examinee.14659,L,Y,A,A,A,B,A,B,A,D,C,D,A,B,A,B,A,D,D,A,B,C,A,C,A,A,A,D,C,C,B,D,A,A,A,B,D,D,C,D,B,D,C,C,B,A,A,D,C,B,B,A
Examinee.14660,L,Y,A,A,A,A,C,B,C,D,C,B,A,B,C,B,B,D,D,B,A,C,D,B,B,D,A,A,C,C,B,B,A,C,A,B,C,A,C,C,A,B,D,C,C,D,A,B,A,B,B,D
Examinee.14661,L,Y,A,A,B,B,C,C,A,A,C,C,D,B,A,B,D,D,D,A,B,C,D,D,C,A,A,D,D,A,B,C,A,B,A,B,C,D,C,C,B,C,D,C,B,A,A,D,C,B,B,D
Examinee.14662,L,Y,A,B,A,C,A,A,C,D,C,B,D,B,A,C,C,D,C,B,B,D,B,A,B,D,A,D,D,C,A,C,C,C,A,B,A,B,C,C,B,A,C,C,C,C,D,D,C,A,B,C
Examinee.14663,L,Y,A,B,C,D,A,A,A,D,C,D,D,B,A,C,C,D,D,A,B,D,A,B,B,B,A,B,B,A,A,C,D,B,A,B,D,B,C,B,B,C,C,C,C,C,A,D,A,C,C,C
Examinee.14664,L,Y,A,B,C,C,A,A,A,D,C,D,B,B,C,A,A,D,D,A,B,D,A,B,B,B,A,B,D,A,A,C,D,B,A,B,D,B,C,B,B,A,C,C,C,C,D,D,A,A,C,C
Examinee.14665,L,Y,A,B,A,C,A,A,C,D,C,B,D,B,A,C,B,D,D,A,B,D,A,B,B,B,A,B,B,A,A,C,D,B,A,B,D,B,C,C,B,A,C,C,C,C,D,A,C,A,C,C
Examinee.14666,L,Y,A,D,C,C,C,B,C,D,C,B,B,B,A,B,B,D,D,A,D,D,A,D,B,C,D,C,D,C,A,B,C,C,C,B,B,C,D,B,B,C,B,C,A,C,D,D,A,B,B,C
Examinee.14667,L,Y,A,B,C,C,A,A,A,D,C,B,D,B,A,C,B,D,D,A,A,D,A,B,B,B,A,B,B,A,A,C,D,B,A,B,D,B,C,C,B,A,C,C,C,D,A,D,A,A,C,C
Examinee.14668,L,Y,A,B,C,C,A,A,C,D,C,B,C,B,C,C,B,D,D,A,A,D,A,B,B,B,A,B,B,C,B,C,D,B,A,B,D,B,C,C,B,A,C,C,C,D,A,D,A,C,C,C
Examinee.14669,L,Y,A,C,B,C,A,B,C,D,C,B,B,B,C,B,B,D,D,A,A,C,B,A,B,D,A,D,D,A,B,B,C,C,A,B,A,D,C,C,B,C,C,C,C,D,D,D,A,B,C,D
Examinee.14670,L,Y,D,C,D,D,B,A,D,B,A,A,B,B,C,B,B,A,C,B,B,B,B,D,B,D,C,D,D,C,A,C,C,C,B,D,A,C,C,B,B,B,C,C,C,D,C,D,A,B,B,D
Examinee.14671,L,Y,A,C,B,C,A,B,C,D,C,B,B,B,C,B,B,D,D,A,A,C,A,B,B,B,A,B,B,A,B,C,D,B,A,B,D,B,C,C,B,A,C,C,C,D,A,D,A,A,C,C
Examinee.14672,L,Y,A,B,C,B,A,C,C,D,C,B,D,B,B,B,C,D,D,B,B,C,B,C,A,D,A,B,C,A,B,B,C,C,A,A,D,B,B,D,B,A,C,C,D,B,A,D,B,A,B,A
Examinee.14673,L,Y,A,A,A,C,B,A,B,D,C,B,D,B,B,D,C,B,C,D,D,A,A,A,B,B,B,B,B,C,A,C,B,C,B,B,#,A,D,B,C,D,A,C,C,C,D,D,A,A,C,C
Examinee.14674,L,Y,A,B,B,B,A,B,A,A,C,D,A,B,A,B,B,D,D,A,D,C,A,C,A,D,A,B,C,C,B,D,C,B,A,B,D,A,D,B,B,D,D,C,A,D,A,D,A,B,B,A
Examinee.14675,L,Y,A,A,A,B,A,C,A,D,C,D,D,B,A,A,B,D,D,A,B,D,B,C,A,D,B,D,C,C,B,D,D,C,B,B,C,D,B,D,B,A,D,C,A,D,B,D,A,B,D,C
Examinee.14676,L,Y,A,B,A,C,D,A,B,D,C,C,A,A,C,C,D,A,C,A,B,A,A,B,C,B,B,B,B,C,A,C,C,B,A,B,C,C,B,D,B,B,D,C,C,B,D,D,B,C,B,D
